blocksize_bits,blocksize_kB,smallprime_faster,mediumstep_faster,vectorstep_faster,passes,elapsed_time,sample_duration,average
524288,64,496,16,96,5,0.000405,0.000400,12345.679012
524288,64,4,16,96,5,0.000419,0.000400,11933.174224
262144,32,496,16,96,5,0.000420,0.000400,11904.761905
262144,32,4,16,96,6,0.000467,0.000400,12847.965739
131072,16,496,16,96,5,0.000416,0.000400,12019.230769
131072,16,4,16,96,5,0.000487,0.000400,10266.940452
1048576,128,496,16,128,5,0.000401,0.000400,12468.827930
1048576,128,4,16,128,5,0.000408,0.000400,12254.901961
524288,64,496,16,128,6,0.000467,0.000400,12847.965739
524288,64,4,16,128,6,0.000467,0.000400,12847.965739
262144,32,496,16,128,6,0.000476,0.000400,12605.042017
262144,32,4,16,128,6,0.000454,0.000400,13215.859031
131072,16,496,16,128,5,0.000410,0.000400,12195.121951
131072,16,4,16,128,4,0.000418,0.000400,9569.377990
1048576,128,496,16,160,6,0.000470,0.000400,12765.957447
1048576,128,4,16,160,6,0.000458,0.000400,13100.436681
524288,64,496,16,160,6,0.000469,0.000400,12793.176972
524288,64,4,16,160,6,0.000454,0.000400,13215.859031
262144,32,496,16,160,6,0.000455,0.000400,13186.813187
262144,32,4,16,160,6,0.000476,0.000400,12605.042017
131072,16,496,16,160,5,0.000462,0.000400,10822.510823
131072,16,4,16,160,4,0.000463,0.000400,8639.308855
1048576,128,496,16,192,5,0.000414,0.000400,12077.294686
1048576,128,4,16,192,6,0.000483,0.000400,12422.360248
524288,64,496,16,192,6,0.000474,0.000400,12658.227848
524288,64,4,16,192,6,0.000461,0.000400,13015.184382
262144,32,496,16,192,6,0.000459,0.000400,13071.895425
262144,32,4,16,192,5,0.000433,0.000400,11547.344111
131072,16,496,16,192,5,0.000414,0.000400,12077.294686
131072,16,4,16,192,4,0.000521,0.000400,7677.543186
1048576,128,496,16,224,5,0.000405,0.000400,12345.679012
1048576,128,4,16,224,6,0.000469,0.000400,12793.176972
524288,64,496,16,224,5,0.000402,0.000400,12437.810945
524288,64,4,16,224,5,0.000414,0.000400,12077.294686
262144,32,496,16,224,6,0.000455,0.000400,13186.813187
262144,32,4,16,224,5,0.000485,0.000400,10309.278351
131072,16,496,16,224,5,0.000408,0.000400,12254.901961
131072,16,4,16,224,3,0.000440,0.000400,6818.181818
1048576,128,496,16,256,5,0.000425,0.000400,11764.705882
1048576,128,4,16,256,5,0.000408,0.000400,12254.901961
524288,64,496,16,256,5,0.000412,0.000400,12135.922330
524288,64,4,16,256,5,0.000401,0.000400,12468.827930
262144,32,496,16,256,5,0.000411,0.000400,12165.450122
262144,32,4,16,256,4,0.000409,0.000400,9779.951100
131072,16,496,16,256,5,0.000430,0.000400,11627.906977
131072,16,4,16,256,3,0.000484,0.000400,6198.347107
1048576,128,496,32,0,4,0.000478,0.000400,8368.200837
1048576,128,4,32,0,4,0.000470,0.000400,8510.638298
524288,64,496,32,0,4,0.000452,0.000400,8849.557522
524288,64,4,32,0,4,0.000452,0.000400,8849.557522
262144,32,496,32,0,4,0.000464,0.000400,8620.689655
262144,32,4,32,0,4,0.000428,0.000400,9345.794393
131072,16,496,32,0,4,0.000461,0.000400,8676.789588
131072,16,4,32,0,4,0.000479,0.000400,8350.730689
1048576,128,496,32,32,4,0.000460,0.000400,8695.652174
1048576,128,4,32,32,4,0.000481,0.000400,8316.008316
524288,64,496,32,32,4,0.000458,0.000400,8733.624454
524288,64,4,32,32,4,0.000459,0.000400,8714.596950
262144,32,496,32,32,4,0.000479,0.000400,8350.730689
262144,32,4,32,32,4,0.000426,0.000400,9389.671362
131072,16,496,32,32,4,0.000459,0.000400,8714.596950
131072,16,4,32,32,4,0.000497,0.000400,8048.289738
1048576,128,496,32,64,4,0.000402,0.000400,9950.248756
1048576,128,4,32,64,5,0.000500,0.000400,10000.000000
524288,64,496,32,64,4,0.000409,0.000400,9779.951100
524288,64,4,32,64,5,0.000499,0.000400,10020.040080
262144,32,496,32,64,4,0.000418,0.000400,9569.377990
262144,32,4,32,64,5,0.000441,0.000400,11337.868481
131072,16,496,32,64,4,0.000409,0.000400,9779.951100
131072,16,4,32,64,4,0.000435,0.000400,9195.402299
1048576,128,496,32,96,5,0.000462,0.000400,10822.510823
1048576,128,4,32,96,5,0.000450,0.000400,11111.111111
524288,64,496,32,96,5,0.000461,0.000400,10845.986985
524288,64,4,32,96,5,0.000465,0.000400,10752.688172
262144,32,496,32,96,5,0.000449,0.000400,11135.857461
262144,32,4,32,96,5,0.000421,0.000400,11876.484561
131072,16,496,32,96,5,0.000455,0.000400,10989.010989
131072,16,4,32,96,4,0.000439,0.000400,9111.617312
1048576,128,496,32,128,5,0.000446,0.000400,11210.762332
1048576,128,4,32,128,5,0.000436,0.000400,11467.889908
524288,64,496,32,128,5,0.000444,0.000400,11261.261261
524288,64,4,32,128,5,0.000442,0.000400,11312.217195
262144,32,496,32,128,5,0.000447,0.000400,11185.682327
262144,32,4,32,128,5,0.000431,0.000400,11600.928074
131072,16,496,32,128,5,0.000446,0.000400,11210.762332
131072,16,4,32,128,4,0.000453,0.000400,8830.022075
1048576,128,496,32,160,5,0.000458,0.000400,10917.030568
1048576,128,4,32,160,5,0.000431,0.000400,11600.928074
524288,64,496,32,160,5,0.000439,0.000400,11389.521640
524288,64,4,32,160,5,0.000439,0.000400,11389.521640
262144,32,496,32,160,5,0.000428,0.000400,11682.242991
262144,32,4,32,160,5,0.000465,0.000400,10752.688172
131072,16,496,32,160,5,0.000445,0.000400,11235.955056
131072,16,4,32,160,4,0.000494,0.000400,8097.165992
1048576,128,496,32,192,5,0.000457,0.000400,10940.919037
1048576,128,4,32,192,5,0.000442,0.000400,11312.217195
524288,64,496,32,192,5,0.000427,0.000400,11709.601874
524288,64,4,32,192,5,0.000428,0.000400,11682.242991
262144,32,496,32,192,5,0.000427,0.000400,11709.601874
262144,32,4,32,192,5,0.000472,0.000400,10593.220339
131072,16,496,32,192,4,0.000401,0.000400,9975.062344
131072,16,4,32,192,3,0.000415,0.000400,7228.915663
1048576,128,496,32,224,5,0.000454,0.000400,11013.215859
1048576,128,4,32,224,5,0.000453,0.000400,11037.527594
524288,64,496,32,224,5,0.000448,0.000400,11160.714286
524288,64,4,32,224,5,0.000430,0.000400,11627.906977
262144,32,496,32,224,5,0.000447,0.000400,11185.682327
262144,32,4,32,224,4,0.000406,0.000400,9852.216749
131072,16,496,32,224,5,0.000444,0.000400,11261.261261
131072,16,4,32,224,3,0.000462,0.000400,6493.506494
1048576,128,496,32,256,5,0.000470,0.000400,10638.297872
1048576,128,4,32,256,5,0.000456,0.000400,10964.912281
524288,64,496,32,256,5,0.000447,0.000400,11185.682327
524288,64,4,32,256,5,0.000455,0.000400,10989.010989
262144,32,496,32,256,5,0.000457,0.000400,10940.919037
262144,32,4,32,256,4,0.000439,0.000400,9111.617312
131072,16,496,32,256,5,0.000464,0.000400,10775.862069
131072,16,4,32,256,3,0.000521,0.000400,5758.157390
1048576,128,496,48,0,4,0.000459,0.000400,8714.596950
1048576,128,4,48,0,4,0.000438,0.000400,9132.420091
524288,64,496,48,0,4,0.000438,0.000400,9132.420091
524288,64,4,48,0,4,0.000437,0.000400,9153.318078
262144,32,496,48,0,4,0.000457,0.000400,8752.735230
262144,32,4,48,0,5,0.000496,0.000400,10080.645161
131072,16,496,48,0,4,0.000441,0.000400,9070.294785
131072,16,4,48,0,4,0.000528,0.000400,7575.757576
1048576,128,496,48,32,4,0.000463,0.000400,8639.308855
1048576,128,4,48,32,4,0.000450,0.000400,8888.888889
524288,64,496,48,32,4,0.000439,0.000400,9111.617312
524288,64,4,48,32,4,0.000440,0.000400,9090.909091
262144,32,496,48,32,4,0.000440,0.000400,9090.909091
262144,32,4,48,32,4,0.000410,0.000400,9756.097561
131072,16,496,48,32,4,0.000451,0.000400,8869.179601
131072,16,4,48,32,4,0.000471,0.000400,8492.569002
1048576,128,496,48,64,4,0.000422,0.000400,9478.672986
1048576,128,4,48,64,4,0.000436,0.000400,9174.311927
524288,64,496,48,64,4,0.000434,0.000400,9216.589862
524288,64,4,48,64,4,0.000420,0.000400,9523.809524
262144,32,496,48,64,4,0.000433,0.000400,9237.875289
262144,32,4,48,64,5,0.000472,0.000400,10593.220339
131072,16,496,48,64,4,0.000439,0.000400,9111.617312
131072,16,4,48,64,4,0.000450,0.000400,8888.888889
1048576,128,496,48,96,5,0.000488,0.000400,10245.901639
1048576,128,4,48,96,5,0.000481,0.000400,10395.010395
524288,64,496,48,96,5,0.000495,0.000400,10101.010101
524288,64,4,48,96,5,0.000479,0.000400,10438.413361
262144,32,496,48,96,5,0.000480,0.000400,10416.666667
262144,32,4,48,96,5,0.000453,0.000400,11037.527594
131072,16,496,48,96,4,0.000448,0.000400,8928.571429
131072,16,4,48,96,4,0.000451,0.000400,8869.179601
1048576,128,496,48,128,5,0.000473,0.000400,10570.824524
1048576,128,4,48,128,5,0.000465,0.000400,10752.688172
524288,64,496,48,128,5,0.000464,0.000400,10775.862069
524288,64,4,48,128,5,0.000488,0.000400,10245.901639
262144,32,496,48,128,5,0.000471,0.000400,10615.711253
262144,32,4,48,128,5,0.000459,0.000400,10893.246187
131072,16,496,48,128,5,0.000474,0.000400,10548.523207
131072,16,4,48,128,4,0.000509,0.000400,7858.546169
1048576,128,496,48,160,4,0.000425,0.000400,9411.764706
1048576,128,4,48,160,5,0.000481,0.000400,10395.010395
524288,64,496,48,160,5,0.000488,0.000400,10245.901639
524288,64,4,48,160,5,0.000459,0.000400,10893.246187
262144,32,496,48,160,5,0.000474,0.000400,10548.523207
262144,32,4,48,160,5,0.000477,0.000400,10482.180294
131072,16,496,48,160,5,0.000476,0.000400,10504.201681
131072,16,4,48,160,3,0.000412,0.000400,7281.553398
1048576,128,496,48,192,5,0.000474,0.000400,10548.523207
1048576,128,4,48,192,4,0.000409,0.000400,9779.951100
524288,64,496,48,192,5,0.000460,0.000400,10869.565217
524288,64,4,48,192,5,0.000476,0.000400,10504.201681
262144,32,496,48,192,5,0.000479,0.000400,10438.413361
262144,32,4,48,192,4,0.000424,0.000400,9433.962264
131072,16,496,48,192,5,0.000476,0.000400,10504.201681
131072,16,4,48,192,3,0.000528,0.000400,5681.818182
1048576,128,496,48,224,4,0.000632,0.000400,6329.113924
1048576,128,4,48,224,5,0.000485,0.000400,10309.278351
524288,64,496,48,224,4,0.000489,0.000400,8179.959100
524288,64,4,48,224,5,0.000478,0.000400,10460.251046
262144,32,496,48,224,5,0.000473,0.000400,10570.824524
262144,32,4,48,224,4,0.000442,0.000400,9049.773756
131072,16,496,48,224,5,0.000484,0.000400,10330.578512
131072,16,4,48,224,3,0.000490,0.000400,6122.448980
1048576,128,496,48,256,4,0.000411,0.000400,9732.360097
1048576,128,4,48,256,5,0.000476,0.000400,10504.201681
524288,64,496,48,256,5,0.000486,0.000400,10288.065844
524288,64,4,48,256,5,0.000472,0.000400,10593.220339
262144,32,496,48,256,5,0.000488,0.000400,10245.901639
262144,32,4,48,256,4,0.000466,0.000400,8583.690987
131072,16,496,48,256,4,0.000412,0.000400,9708.737864
131072,16,4,48,256,3,0.000529,0.000400,5671.077505
1048576,128,496,64,0,4,0.000460,0.000400,8695.652174
1048576,128,4,64,0,4,0.000440,0.000400,9090.909091
524288,64,496,64,0,4,0.000481,0.000400,8316.008316
524288,64,4,64,0,4,0.000439,0.000400,9111.617312
262144,32,496,64,0,4,0.000456,0.000400,8771.929825
262144,32,4,64,0,4,0.000636,0.000400,6289.308176
131072,16,496,64,0,4,0.000462,0.000400,8658.008658
131072,16,4,64,0,3,0.000484,0.000400,6198.347107
1048576,128,496,64,32,4,0.000463,0.000400,8639.308855
1048576,128,4,64,32,4,0.000451,0.000400,8869.179601
524288,64,496,64,32,4,0.000459,0.000400,8714.596950
524288,64,4,64,32,4,0.000444,0.000400,9009.009009
262144,32,496,64,32,4,0.000443,0.000400,9029.345372
262144,32,4,64,32,4,0.000414,0.000400,9661.835749
131072,16,496,64,32,4,0.000445,0.000400,8988.764045
131072,16,4,64,32,4,0.000479,0.000400,8350.730689
1048576,128,496,64,64,4,0.000445,0.000400,8988.764045
1048576,128,4,64,64,4,0.000459,0.000400,8714.596950
524288,64,496,64,64,4,0.000441,0.000400,9070.294785
524288,64,4,64,64,4,0.000458,0.000400,8733.624454
262144,32,496,64,64,4,0.000449,0.000400,8908.685969
262144,32,4,64,64,5,0.000506,0.000400,9881.422925
131072,16,496,64,64,4,0.000447,0.000400,8948.545861
131072,16,4,64,64,4,0.000465,0.000400,8602.150538
1048576,128,496,64,96,4,0.000427,0.000400,9367.681499
1048576,128,4,64,96,4,0.000477,0.000400,8385.744235
524288,64,496,64,96,4,0.000424,0.000400,9433.962264
524288,64,4,64,96,3,0.000437,0.000400,6864.988558
262144,32,496,64,96,4,0.000515,0.000400,7766.990291
262144,32,4,64,96,4,0.000456,0.000400,8771.929825
131072,16,496,64,96,4,0.000410,0.000400,9756.097561
131072,16,4,64,96,4,0.000488,0.000400,8196.721311
1048576,128,496,64,128,5,0.000496,0.000400,10080.645161
1048576,128,4,64,128,5,0.000515,0.000400,9708.737864
524288,64,496,64,128,5,0.000486,0.000400,10288.065844
524288,64,4,64,128,5,0.000529,0.000400,9451.795841
262144,32,496,64,128,5,0.000488,0.000400,10245.901639
262144,32,4,64,128,4,0.000402,0.000400,9950.248756
131072,16,496,64,128,4,0.000401,0.000400,9975.062344
131072,16,4,64,128,4,0.000494,0.000400,8097.165992
1048576,128,496,64,160,4,0.000433,0.000400,9237.875289
1048576,128,4,64,160,5,0.000478,0.000400,10460.251046
524288,64,496,64,160,5,0.000495,0.000400,10101.010101
524288,64,4,64,160,5,0.000479,0.000400,10438.413361
262144,32,496,64,160,4,0.000401,0.000400,9975.062344
262144,32,4,64,160,4,0.000401,0.000400,9975.062344
131072,16,496,64,160,4,0.000417,0.000400,9592.326139
131072,16,4,64,160,3,0.000405,0.000400,7407.407407
1048576,128,496,64,192,5,0.000508,0.000400,9842.519685
1048576,128,4,64,192,2,0.000429,0.000400,4662.004662
524288,64,496,64,192,4,0.000492,0.000400,8130.081301
524288,64,4,64,192,4,0.000403,0.000400,9925.558313
262144,32,496,64,192,5,0.000476,0.000400,10504.201681
262144,32,4,64,192,4,0.000447,0.000400,8948.545861
131072,16,496,64,192,5,0.000491,0.000400,10183.299389
131072,16,4,64,192,3,0.000462,0.000400,6493.506494
1048576,128,496,64,224,4,0.000406,0.000400,9852.216749
1048576,128,4,64,224,4,0.000411,0.000400,9732.360097
524288,64,496,64,224,5,0.000485,0.000400,10309.278351
524288,64,4,64,224,5,0.000505,0.000400,9900.990099
262144,32,496,64,224,5,0.000481,0.000400,10395.010395
262144,32,4,64,224,4,0.000463,0.000400,8639.308855
131072,16,496,64,224,4,0.000402,0.000400,9950.248756
131072,16,4,64,224,3,0.000480,0.000400,6250.000000
1048576,128,496,64,256,4,0.000432,0.000400,9259.259259
1048576,128,4,64,256,4,0.000401,0.000400,9975.062344
524288,64,496,64,256,4,0.000413,0.000400,9685.230024
524288,64,4,64,256,5,0.000493,0.000400,10141.987830
262144,32,496,64,256,4,0.000416,0.000400,9615.384615
262144,32,4,64,256,3,0.000440,0.000400,6818.181818
131072,16,496,64,256,4,0.000430,0.000400,9302.325581
131072,16,4,64,256,2,0.000503,0.000400,3976.143141
